trans_id,buyer_id,buyer,level1,level2,level3,supplier,supplier_id,proclass_code,proclass_title,proclass_level1,proclass_level2,proclass_level3,date,amount
MOD017_MOD_gov_2019_12_1647,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,Not Classified,,,,,2019-12-01,10032
MOD017_MOD_gov_2019_12_938,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,Not Classified,,,,,2019-12-01,54174
MOD017_MOD_gov_2019_12_1237,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,Not Classified,,,,,2019-12-01,31296
DES022_DFE_gov_2018_02_3200,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-02-01,147902.64
E5022_WCC_gov_2017_04_769,E5022_WCC_gov,WESTMINSTER CITY COUNCIL,Local Government,LONDON,London,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-04-01,30000
MOD017_MOD_gov_2017_06_129,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-06-01,1158885.75
DES022_DFE_gov_2018_03_864,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,325588
DES022_DFE_gov_2018_03_862,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,68352
FTRJLX_NLGHNHSFT_gov_2019_11_4685,FTRJLX_NLGHNHSFT_gov,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2019-11-01,29976
DES022_DFE_gov_2018_03_15698,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,96828
DES022_DFE_gov_2018_03_863,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,340302
DES022_DFE_gov_2018_03_861,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,57960
DES022_DFE_gov_2018_03_1080,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,244017.04
DES022_DFE_gov_2018_03_1081,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,233900.68
E5022_WCC_gov_2017_06_1060,E5022_WCC_gov,WESTMINSTER CITY COUNCIL,Local Government,LONDON,London,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-06-01,20000
MOD017_MOD_gov_2017_07_247,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-07-01,336378
DES022_DFE_gov_2018_05_215,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-05-01,116294
DES022_DFE_gov_2018_05_164,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-05-01,173175.82
FTRASX_THHNHSFT_gov_2017_04_5,FTRASX_THHNHSFT_gov,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-04-01,32400
DES022_DFE_gov_2018_05_669,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-05-01,29730.77
DES022_DFE_gov_2018_05_722,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-05-01,26250
DES022_DFE_gov_2018_09_796,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,99174
DES022_DFE_gov_2018_06_357,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,196376.09
DES022_DFE_gov_2018_06_358,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,1560.14
DES022_DFE_gov_2018_06_6143,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,4145.07
DES022_DFE_gov_2018_08_428,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,49668
DES022_DFE_gov_2018_09_24,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,67592.5
DES022_DFE_gov_2018_09_25,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,13518.5
DES022_DFE_gov_2018_06_359,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,39275.22
DES022_DFE_gov_2018_06_4742,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,58470.93
NFTRJ2_LHNFT_gov_2017_01_48,NFTRJ2_LHNFT_gov,LEWISHAM HEALTHCARE NFT,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-01-01,26546.62
DES022_DFE_gov_2018_08_429,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,70152
DES022_DFE_gov_2018_08_642,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,96732.5
DES022_DFE_gov_2018_08_643,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,19346.5
DES022_DFE_gov_2018_09_112,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,110794
DES022_DFE_gov_2018_09_113,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,245208
DES022_DFE_gov_2018_10_2094,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,8814.78
DES022_DFE_gov_2018_10_2095,DES022_DFE_gov,DEPARTMENT FOR EDUCATION,Central Government,DEPARTMENT FOR EDUCTION,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,44073.9
ECG025_UKEF_gov_2018_08_18,ECG025_UKEF_gov,UK EXPORT FINANCE,Central Government,"","",DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,66666.67
E4210_WMBC_gov_2019_12_3801,E4210_WMBC_gov,WIGAN METROPOLITAN BOROUGH COUNCIL,Local Government,NORTH WEST,Greater Manchester,DELOITTE LLP,OC303675,Not Classified,,,,,2019-12-01,27305
ECG025_UKEF_gov_2018_09_112,ECG025_UKEF_gov,UK EXPORT FINANCE,Central Government,"","",DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,94366
FTRGDX_LAYPNFT_gov_2017_03_20,FTRGDX_LAYPNFT_gov,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-03-01,30000
FTRV9X_HNFT_gov_2017_03_5,FTRV9X_HNFT_gov,HUMBER NHS FOUNDATION TRUST,NHS,,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-03-01,27000
ECG025_UKEF_gov_2018_08_19,ECG025_UKEF_gov,UK EXPORT FINANCE,Central Government,"","",DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,66666.67
DFT004_DFT_gov_2018_07_1416,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,277200
DFT004_DFT_gov_2018_07_1244,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,29616
DFT004_DFT_gov_2018_07_1353,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,391200,"Works - Construction, Repair & Maintenance - Engineering","Works - Construction, Repair & Maintenance",Engineering,,2018-07-01,87587.56
DFT004_DFT_gov_2018_07_1425,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,342458.1
DFT004_DFT_gov_2018_07_1691,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,170767.21
DFT004_DFT_gov_2018_07_1650,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,45360
DFT004_DFT_gov_2018_06_2605,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,45360
DFT004_DFT_gov_2018_07_4916,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,50000
DFT004_DFT_gov_2018_06_149,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,159995
DFT004_DFT_gov_2018_06_154,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,175968
DFT004_DFT_gov_2018_06_1254,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,391200,"Works - Construction, Repair & Maintenance - Engineering","Works - Construction, Repair & Maintenance",Engineering,,2018-06-01,51834.64
DFT004_DFT_gov_2018_06_1271,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,250010,Housing Management - Letting  / Estate Agents,Housing Management,Letting  / Estate Agents,,2018-06-01,75994.02
DFT004_DFT_gov_2018_06_1279,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,250010,Housing Management - Letting  / Estate Agents,Housing Management,Letting  / Estate Agents,,2018-06-01,85300.66
DFT004_DFT_gov_2018_06_1329,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,250010,Housing Management - Letting  / Estate Agents,Housing Management,Letting  / Estate Agents,,2018-06-01,224798.39
DFT004_DFT_gov_2018_06_164,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,200484
DFT004_DFT_gov_2018_06_1247,DFT004_DFT_gov,DEPARTMENT FOR TRANSPORT,Central Government,DEPARTMENT FOR TRANSPORT,Ministerial Department,DELOITTE LLP,OC303675,391200,"Works - Construction, Repair & Maintenance - Engineering","Works - Construction, Repair & Maintenance",Engineering,,2018-06-01,44765.92
DID030_DFID_gov_2018_09_777,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,5115.54
DID030_DFID_gov_2018_09_778,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,5115.54
DPM085_MFHCALG_gov_2018_09_4994,DPM085_MFHCALG_gov,MINISTRY OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,Central Government,MIN OF HOUSING COMMUNITIES AND LOCAL GOVERNMENT,"",DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,82800
DID030_DFID_gov_2018_09_779,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,2557.77
DID030_DFID_gov_2018_11_1178,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-11-01,103722
DID030_DFID_gov_2018_11_1179,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-11-01,174049
DID030_DFID_gov_2018_11_1180,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-11-01,28416
DID030_DFID_gov_2018_11_1181,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-11-01,40781
HMT087_HT_gov_2018_03_22,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,47755.51
HMT087_HT_gov_2017_09_11,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-09-01,30134.38
HMT087_HT_gov_2017_08_16,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-08-01,27519.54
HMT087_HT_gov_2017_09_12,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-09-01,30380.48
HMT087_HT_gov_2017_11_12,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-11-01,34437.5
HMT087_HT_gov_2017_11_13,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-11-01,118945.2
HMT087_HT_gov_2018_06_14,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,28005.6
HOF034_HO_gov_2018_03_604,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,87000
HOF034_HO_gov_2018_03_1540,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-03-01,196964.84
HOF034_HO_gov_2018_04_561,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-04-01,87000
HMT087_HT_gov_2017_07_14,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-07-01,81898.16
HOF034_HO_gov_2018_08_1361,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,997600
HMT087_HT_gov_2018_06_15,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-06-01,98409.6
HOF034_HO_gov_2018_08_1437,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,247000
HOF034_HO_gov_2018_08_1439,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,600000
HOF034_HO_gov_2018_08_1442,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,249628.2
HOF034_HO_gov_2018_08_1443,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,56015.5
HOF034_HO_gov_2018_08_1526,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,72710
HOF034_HO_gov_2018_08_1527,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,150000
HOF034_HO_gov_2018_08_1316,HOF034_HO_gov,HOME OFFICE,Central Government,HOME OFFICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,26560
LCD047_MOJ_gov_2018_08_138,LCD047_MOJ_gov,MINISTRY OF JUSTICE,Central Government,MINISTRY OF JUSTICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,234552
LCD047_MOJ_gov_2018_08_1,LCD047_MOJ_gov,MINISTRY OF JUSTICE,Central Government,MINISTRY OF JUSTICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,55071
LCD047_MOJ_gov_2018_08_2,LCD047_MOJ_gov,MINISTRY OF JUSTICE,Central Government,MINISTRY OF JUSTICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-08-01,69408
CAB010_HOC_gov_2018_11_75,CAB010_HOC_gov,HOUSE OF COMMONS,Central Government,CABINET OFFICE,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-11-01,31165.2
LCD047_MOJ_gov_2018_09_38,LCD047_MOJ_gov,MINISTRY OF JUSTICE,Central Government,MINISTRY OF JUSTICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,46537.2
LCD047_MOJ_gov_2018_09_39,LCD047_MOJ_gov,MINISTRY OF JUSTICE,Central Government,MINISTRY OF JUSTICE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,48715.8
MOD017_MOD_gov_2018_09_303,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,224679.6
MOD017_MOD_gov_2018_09_437,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,117807.6
MOD017_MOD_gov_2018_09_468,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-09-01,107856
MOD017_MOD_gov_2018_07_622,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,75000
CAB010_HOC_gov_2018_11_55,CAB010_HOC_gov,HOUSE OF COMMONS,Central Government,CABINET OFFICE,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-11-01,45093.6
MOD017_MOD_gov_2018_10_543,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,115906.8
MOD017_MOD_gov_2018_10_249,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,339852.76
MOD017_MOD_gov_2018_10_177,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-10-01,594627.92
MOD017_MOD_gov_2018_11_71,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-11-01,1545335.4
DID030_DFID_gov_2018_07_980,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,37664
MOD017_MOD_gov_2018_11_326,MOD017_MOD_gov,MINISTRY OF DEFENCE,Central Government,MINISTRY OF DEFENCE,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-11-01,203826
DID030_DFID_gov_2018_07_981,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,135700
DID030_DFID_gov_2018_07_982,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,42154
DID030_DFID_gov_2018_07_983,DID030_DFID_gov,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Central Government,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,97350
FCO027_FACO_gov_2018_07_410,FCO027_FACO_gov,FOREIGN AND COMMONWEALTH OFFICE,Central Government,FOREIGN AND COMMONWEALTH OFFICE,,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2018-07-01,39582
HMT087_HT_gov_2017_04_7,HMT087_HT_gov,HM TREASURY,Central Government,HM TREASURY,Ministerial Department,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-04-01,33160.08
E3401_SCC_gov_2017_05_2166,E3401_SCC_gov,STOKE-ON-TRENT CITY COUNCIL,Local Government,WEST MIDLANDS,STAFFORDSHIRE,DELOITTE LLP,OC303675,151000,Consultancy - Business,Consultancy,Business,,2017-05-01,45309
